method,target,feature_space,split_mode,grid_config_name,split,prediction_target,count_topN,mean_absolute_error,median_absolute_error,max_absolute_error,mean_relative_error,median_relative_error,max_relative_error
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,train,max_rss,100,465709.4223046875,465410.61328125,1206492.458984375,0.8821459452700913,0.8854722337312426,0.98037806262138
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,val,max_rss,100,296529.5912597656,242039.978515625,1316387.5,10.715254353386037,0.8630932777682896,251.7329330559758
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,test,max_rss,100,1559740.40953125,1549764.8984375,2501639.859375,0.9096263491508177,0.9070679911973796,0.9639592938652842
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,train,max_rss,100,447280.116171875,442091.0234375,1197729.5859375,0.8483451678406417,0.8541418973300379,0.9732574806096828
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,val,max_rss,100,260752.41013671874,222540.935546875,666801.2265625,13.389964836723198,0.8380327986708807,325.002340204236
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,test,max_rss,100,1520926.36921875,1508307.640625,2449500.421875,0.8873194402939774,0.8839860089270805,0.952776598584008
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,train,max_rss,100,423867.14828125,409677.0,1186887.390625,0.8063241309789534,0.8113395888021014,0.9644472718463564
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,val,max_rss,100,244327.6779501152,207870.2421875,650261.3203125,17.451215591172822,0.8364014328506304,438.39490355521934
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,test,max_rss,100,1613507.0040625,1596413.779296875,2572495.375,0.9405690523015607,0.9396073271726937,0.9772921494780716
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,train,max_rss,100,476653.4402148437,479988.302734375,1209291.734375,0.8969785074095316,0.8902050240487331,0.9826527127145224
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,val,max_rss,100,304010.29530273436,251685.919921875,1260647.75,2.898214932920506,0.8716310012195583,181.44980596405227
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,test,max_rss,100,1582553.0823046875,1570055.65625,2532697.09375,0.9222973905466191,0.9213140080674103,0.9701135165664696
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,train,max_rss,100,459853.44822265627,458139.3203125,1201700.478515625,0.8714721410515684,0.876644060660329,0.9764841696317568
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,val,max_rss,100,287316.1811035156,234681.1875,1184538.5,11.169461039367102,0.8392458503245617,274.91610722390317
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,test,max_rss,100,1533598.491953125,1521733.7109375,2464010.546875,0.8942159684309163,0.8904372935159688,0.9554467540954942
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,train,max_rss,100,432418.586484375,421817.0625,1191894.7890625,0.8205085611396069,0.8276275052385428,0.9685162103153644
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,val,max_rss,100,250406.7223707962,212725.8515625,656877.0625,18.502775822577302,0.8419615069859014,466.12367624810895
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,test,max_rss,100,1527216.457265625,1514327.234375,2455749.953125,0.8910123764565745,0.886904053454193,0.9550004724317092
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,train,max_rss,100,430916.2975,417215.9609375,1191887.09375,0.8179077956523347,0.8251530770230018,0.9685099572173828
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,val,max_rss,100,250822.5591758919,212794.060546875,657241.0078125,20.018543507412033,0.8482893334437827,510.95300680786687
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,test,max_rss,100,1525051.8365625,1512087.125,2452264.40625,0.8897976545386436,0.8857550410118615,0.9553479574930928
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,train,max_rss,100,430062.9166015625,415777.73828125,1191283.1953125,0.816581557139723,0.8238455935740445,0.9680192382114184
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,val,max_rss,100,249504.86745803832,212886.171875,657294.44921875,18.580466534334246,0.8458226976439615,481.405871785174
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,test,max_rss,100,1523688.541796875,1510536.4609375,2452177.96875,0.8889584574227283,0.8852049387713425,0.95520430618109
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,train,max_rss,100,429322.523671875,414462.43359375,1190532.0546875,0.8151160586154691,0.8220865875440677,0.967408872365192
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,val,max_rss,100,248954.2745503235,211547.9609375,655663.11328125,18.800730958641054,0.8456231581546715,485.05867057488655
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,test,max_rss,100,1525747.198203125,1513004.5234375,2458343.234375,0.8901159433418036,0.8870409215704398,0.9553191347467548
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,train,max_rss,100,429839.32796875,415364.30859375,1187538.93359375,0.815749943161109,0.8215945364102999,0.9649767060990624
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,val,max_rss,100,248954.2577857828,208735.140625,653551.0546875,19.68388691331851,0.8454323596559349,524.4851550680787
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,test,max_rss,100,1537901.80921875,1526410.6484375,2475256.578125,0.8967235539307968,0.894619595311916,0.958285989759364
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,train,max_rss,100,435733.57732421876,423886.5,1189078.0703125,0.8268269749842078,0.8318124756726178,0.9662273860044368
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,val,max_rss,100,252131.6183695817,211411.03125,656668.5859375,19.39591368270365,0.8520154353554465,531.4231751134645
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,test,max_rss,100,1529800.99640625,1517550.5390625,2463363.640625,0.8925371009280633,0.88960667391348,0.9566069184229904
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,train,max_rss,100,431526.54859375,417893.5859375,1188576.296875,0.819030385234021,0.8250838636505404,0.9658196522744265
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,val,max_rss,100,248684.45056518554,209660.0,654397.69140625,17.76934632774216,0.8457355209745214,473.13861573373674
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,test,max_rss,100,1521083.2815625,1508126.28125,2452360.75,0.8873936701121847,0.8844824342468929,0.95447268187399
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,train,max_rss,100,426954.370859375,411330.28125,1186154.30859375,0.8119070332664468,0.8165062991741465,0.9638515801483376
ga,memory,raw,record,ga_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,val,max_rss,100,247576.39841827392,207634.625,651164.25,19.799836447987335,0.8414936097010322,535.3290941754917
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,test,max_rss,100,466638.41015625,462738.5703125,621460.9921875,0.8020742240147862,0.7977269549978827,0.8681174737767366
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,train,max_rss,100,175758.9438671875,131502.9609375,1165824.8828125,0.7654612562253007,0.6056023308437046,7.631519472251493
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,val,max_rss,100,1583361.9065625,1561583.54296875,2550026.078125,0.9225672565022651,0.9252822742065955,0.9494223504183464
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,test,max_rss,100,471079.094765625,467197.6796875,625923.6171875,0.8097470514861753,0.8066282948226028,0.8743513046850554
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,train,max_rss,100,178754.1133984375,135370.30859375,1166448.0,0.7538711763261484,0.6115291585265263,7.345096812434141
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,val,max_rss,100,1587835.656484375,1565896.87109375,2555896.5,0.9252096099857832,0.927925316207184,0.9521864365195684
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,test,max_rss,100,439765.5315625,428904.9609375,600318.25,0.7582573853939727,0.7557291286099905,0.8655038125474597
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,train,max_rss,100,179278.3950390625,133928.02734375,1172638.28515625,1.1161503957642558,0.6746095703034769,8.213452757288374
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,val,max_rss,100,1548851.7184375,1540402.05078125,2505804.96875,0.9026122403338787,0.9024038339043865,0.9472489524369874
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,test,max_rss,100,441309.027265625,432509.8125,601252.734375,0.7608973160143572,0.7576437507318655,0.8642399614622756
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,train,max_rss,100,177986.1925,132799.853515625,1172148.31640625,1.0806201150757557,0.6682287695740362,8.177834672462241
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,val,max_rss,100,1551612.14609375,1542489.79296875,2508318.84375,0.9042437231535959,0.9042607914607537,0.946732556918518
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,test,max_rss,100,462565.8865625,458056.109375,618159.78125,0.7950174626568816,0.7888153704147312,0.8635060195817129
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,train,max_rss,100,172683.7539453125,128420.9296875,1166767.76953125,0.82439920629106,0.6189885132921099,7.7625713470319635
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,val,max_rss,100,1577116.217734375,1556565.23828125,2537754.046875,0.9189638353507964,0.921305245951276,0.9450816465168208
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,test,max_rss,100,464210.7353125,460420.33203125,617455.4296875,0.7978648978975882,0.7918590242965796,0.8625221124551595
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,train,max_rss,100,173623.798359375,128863.9140625,1168040.15234375,0.7687187150230256,0.6054648694697726,7.662536222339304
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,val,max_rss,100,1582747.8040625,1560340.29296875,2547414.5,0.9222241142271494,0.9241228418083628,0.9445888004633088
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,test,max_rss,100,434941.859375,427803.5703125,591877.3828125,0.7494452472999208,0.7412018366676019,0.8532115629205203
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,train,max_rss,100,172414.0148828125,128884.51953125,1170848.93359375,0.8709801812107874,0.6302049902483844,8.173403472953988
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,val,max_rss,100,1543711.730390625,1535152.1640625,2492935.328125,0.899663076154755,0.900661879650744,0.9387029275425516
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,test,max_rss,100,434427.295859375,426332.390625,592024.8359375,0.748565145456971,0.7411048821019546,0.8544966944943782
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,train,max_rss,100,172720.7599609375,129633.9296875,1170387.4453125,0.9622996562228764,0.6363512172488228,8.288922550052687
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,val,max_rss,100,1544768.840234375,1536230.40625,2496007.328125,0.9002742555979201,0.9005896008124861,0.9401614543850894
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,test,max_rss,100,470523.423984375,466510.9140625,625829.375,0.8087896393678426,0.8059755174642234,0.8742196579835502
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,train,max_rss,100,178180.8473046875,134683.90234375,1164793.796875,0.7481414447654576,0.6027374324149266,7.3233628600281
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,val,max_rss,100,1586501.537265625,1565430.609375,2553827.65625,0.9244537352844329,0.9277150061752012,0.9518163650140428
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,test,max_rss,100,465986.257421875,461738.37890625,620550.3984375,0.800962763355703,0.7977752941158629,0.8668454673985014
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,train,max_rss,100,176399.0816796875,131353.58203125,1168081.35546875,0.7916307544028754,0.6125862391604397,7.650165195820161
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,val,max_rss,100,1584282.6525,1563225.4296875,2551937.4375,0.9231437332176062,0.92609819885018,0.9502365569421396
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,test,max_rss,100,437606.902578125,428680.71875,597211.3359375,0.7545358689950379,0.7509648251968981,0.8624305791651992
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,train,max_rss,100,177898.8819140625,133221.3671875,1171875.7109375,1.0854807228318872,0.6670564417243707,8.217324157007376
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,val,max_rss,100,1548549.999609375,1540047.9921875,2505734.140625,0.90244715942502,0.9017123165611212,0.9460713137361964
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,test,max_rss,100,445417.3671484375,434688.39453125,606661.28125,0.7680048886306929,0.768110277871286,0.8686677583864847
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,train,max_rss,100,181729.3979296875,135950.51953125,1171873.67578125,1.1146159029477776,0.6785926747356357,8.0695156085353
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,val,max_rss,100,1554900.481953125,1545287.9609375,2515242.75,0.9061239907665457,0.9061760925687291,0.9503633617534492
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,test,max_rss,100,456520.46671875,451157.91015625,610589.4765625,0.7846281704997774,0.778255741960802,0.8529310778498111
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,train,max_rss,100,172664.5634765625,128727.99609375,1169781.15234375,0.7659993519418545,0.6098431135879157,7.901901672813488
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,val,max_rss,100,1572704.173984375,1553404.53515625,2531597.375,0.9164298769116229,0.9192112835207211,0.9420026483666352
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,test,max_rss,100,460003.700546875,455607.75390625,612792.4921875,0.79064333546881,0.7846993581883102,0.8560084654624011
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,train,max_rss,100,173413.437421875,128828.5625,1169727.34765625,0.7635086538880627,0.6071702845250792,7.822910629610116
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,val,max_rss,100,1579358.8759375,1558331.4921875,2542442.703125,0.9202907352826305,0.9225548084758469,0.9429982888604947
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,test,max_rss,100,432489.353203125,424511.6796875,588807.203125,0.745704029041688,0.7392466879929732,0.8565091161923588
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,train,max_rss,100,173970.17015625,131374.296875,1172288.12890625,0.8414070643366519,0.6267251438452279,7.950016464699684
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,val,max_rss,100,1542083.3215625,1534319.4453125,2494623.609375,0.898696998440802,0.8979242078823382,0.9405376731027796
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,test,max_rss,100,436031.552890625,427948.3125,592778.4375,0.7518272725153041,0.7451472640624186,0.8608145662113935
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,train,max_rss,100,175566.6346484375,133180.14453125,1173238.86328125,0.813351766185733,0.6289112416528531,7.883351444502986
ga,memory,raw,temporal,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,val,max_rss,100,1546693.75796875,1538426.640625,2500603.90625,0.9014094282820035,0.9004669831199003,0.9428174445815884
ga,memory,raw,temporal,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,test,max_rss,100,454396.944609375,441028.140625,632675.859375,0.7839191646505546,0.7842022600333798,0.8837834967354499
ga,memory,raw,temporal,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,train,max_rss,100,186314.57947265625,145907.2578125,1182414.77734375,1.5186357027407196,0.7426516764700445,9.822572005619952
ga,memory,raw,temporal,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,val,max_rss,100,1531173.86328125,1524999.9296875,2463228.6875,0.8929607436712663,0.8912499393114428,0.945639299204577
ga,memory,raw,temporal,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,test,max_rss,100,458796.47765625,445849.87109375,639049.71875,0.7937404535290601,0.7951927888503619,0.8926871266790711
