method,target,feature_space,split_mode,grid_config_name,grid_config_path,config_architecture,config_scaler,config_optimizer,config_batch_size,config_activation,config_dropout,batch_size,dropout_rate,train_mae,val_mae,test_mae,train_error_std,val_error_std,test_error_std,epochs,train_mean_error_CPUTime,train_median_error_CPUTime,train_error_std_CPUTime,train_max_error_CPUTime,train_p95_abs_error_CPUTime,val_mean_error_CPUTime,val_median_error_CPUTime,val_error_std_CPUTime,val_max_error_CPUTime,val_p95_abs_error_CPUTime,test_mean_error_CPUTime,test_median_error_CPUTime,test_error_std_CPUTime,test_max_error_CPUTime,test_p95_abs_error_CPUTime,train_mean_error_max_rss,train_median_error_max_rss,train_error_std_max_rss,train_max_error_max_rss,train_p95_abs_error_max_rss,val_mean_error_max_rss,val_median_error_max_rss,val_error_std_max_rss,val_max_error_max_rss,val_p95_abs_error_max_rss,test_mean_error_max_rss,test_median_error_max_rss,test_error_std_max_rss,test_max_error_max_rss,test_p95_abs_error_max_rss
ga,memory,raw,record,ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,128_64,minmax_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,33431.25868726262,37821.06914083132,117656.0203089914,53771.329415346794,51221.76637514037,324456.07734131376,35,,,,,,,,,,,,,,,,33431.25868726262,19242.5361328125,53771.329415346794,1157067.8515625,126948.87109375,37821.06914083132,25173.08203125,51221.76637514037,606942.34375,100998.69062499996,117656.0203089914,24177.75,324456.07734131376,2520979.40625,486368.11250000016
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,128_64,standard_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,27573.98860954959,30501.70038263503,110567.64991408375,62554.53236531518,60573.20308747597,323566.72143483895,23,,,,,,,,,,,,,,,,27573.98860954959,4403.7179889678955,62554.53236531518,1193149.95703125,157564.935546875,30501.70038263503,8522.3203125,60573.20308747597,658471.12890625,119400.4861160277,110567.64991408375,12529.44482421875,323566.72143483895,2470389.46875,531787.01171875
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,128_64,standard_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,26594.493119894476,30926.600307793713,107767.01485705691,61021.82573811638,60335.28982225232,319612.64367597044,25,,,,,,,,,,,,,,,,26594.493119894476,4222.438747406006,61021.82573811638,1189134.73828125,155040.724609375,30926.600307793713,7956.80078125,60335.28982225232,651289.0859375,123963.39999999997,107767.01485705691,11698.7529296875,319612.64367597044,2446397.109375,523513.1460937501
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,128_64,standard_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,40475.12736286287,41583.75476185705,130031.11116446012,75877.51299911202,79665.33074145622,352940.3427444852,16,,,,,,,,,,,,,,,,40475.12736286287,3847.811508178711,75877.51299911202,1219971.5908203125,190969.56787109375,41583.75476185705,6760.224365234375,79665.33074145622,1136147.25,150514.15273437492,130031.11116446012,4403.0408935546875,352940.3427444852,2637236.8515625,586759.2780273439
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,128_64,standard_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,31364.43690117158,32741.569681818077,116414.51605898463,67002.92809444669,74806.72808237535,332701.54867942445,19,,,,,,,,,,,,,,,,31364.43690117158,4721.3021240234375,67002.92809444669,1203092.63671875,167418.9130859375,32741.569681818077,9569.4990234375,74806.72808237535,1430546.875,125896.145117187,116414.51605898463,11952.375,332701.54867942445,2523310.765625,550478.9964843751
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,128_64,standard_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,32932.139406102615,33202.99637621633,119988.58472732564,69221.72662762669,68561.02559008906,339360.8906688763,15,,,,,,,,,,,,,,,,32932.139406102615,4488.9442138671875,69221.72662762669,1207292.05859375,172938.52490234375,33202.99637621633,8817.291015625,68561.02559008906,779947.875,126890.79609374974,119988.58472732564,8302.8828125,339360.8906688763,2563071.421875,560737.7664062501
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,128_64,standard_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,28337.86814236038,30692.008601939113,112002.94772267807,63833.54294411645,61457.00119584305,326190.8281082757,16,,,,,,,,,,,,,,,,28337.86814236038,4491.5214738845825,63833.54294411645,1194279.46484375,159766.9453125,30692.008601939113,8816.760019302368,61457.00119584305,661971.87890625,115911.52968749937,112002.94772267807,12358.18798828125,326190.8281082757,2489043.3125,533667.1544921878
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,128_64,standard_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,33515.4979983791,33833.06954149206,120092.31626275668,69841.57119853768,71724.21201987326,339678.6184188318,14,,,,,,,,,,,,,,,,33515.4979983791,4231.618026733398,69841.57119853768,1206719.62890625,174963.42529296875,33833.06954149206,9508.07421875,71724.21201987326,1053619.125,130824.01406249985,120092.31626275668,7202.99072265625,339678.6184188318,2565232.15625,561102.348828125
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,128_64,standard_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,34678.16075502805,34767.85611579578,121760.67317487032,70925.71317117491,72115.0115495521,342152.5787993142,14,,,,,,,,,,,,,,,,34678.16075502805,3958.712585449219,70925.71317117491,1209472.322265625,178026.35009765625,34767.85611579578,8479.890625,72115.0115495521,985151.375,136097.31796874997,121760.67317487032,6461.7744140625,342152.5787993142,2578685.5625,565392.0865234375
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,128_64,standard_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,26937.58571230657,31285.947987531206,108984.63850413576,61575.39341272567,60641.42054007461,320158.23442238884,31,,,,,,,,,,,,,,,,26937.58571230657,4322.362181186676,61575.39341272567,1189104.30078125,155127.6005859375,31285.947987531206,8787.3984375,60641.42054007461,653868.67578125,122675.34375,108984.63850413576,12746.3515625,320158.23442238884,2451814.484375,525719.2234375001
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,128_64,standard_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,27265.14749413168,31125.810845257944,109703.2681550015,62049.9418035155,60653.737278057466,321373.93769932666,30,,,,,,,,,,,,,,,,27265.14749413168,4355.552734375,62049.9418035155,1190009.8359375,156045.896484375,31125.810845257944,9090.375,60653.737278057466,655228.41796875,124317.94999999992,109703.2681550015,12960.35595703125,321373.93769932666,2459652.75,528147.4546875001
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,128_64,standard_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,29142.282254642814,31680.023475209517,112287.99635242172,63644.803063535495,60951.51653800684,323792.4262930884,26,,,,,,,,,,,,,,,,29142.282254642814,5678.58984375,63644.803063535495,1194961.99609375,160825.78125,31680.023475209517,10389.59765625,60951.51653800684,662210.1171875,124583.16523437426,112287.99635242172,14828.783203125,323792.4262930884,2473955.125,538789.6382812501
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,128_64,standard_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,28568.721200427768,32061.637473922943,110984.45579151908,62562.09153130377,60554.845875167615,320744.101375992,26,,,,,,,,,,,,,,,,28568.721200427768,5952.2441329956055,62562.09153130377,1191066.484375,158677.56640625,32061.637473922943,11282.90625,60554.845875167615,657723.91796875,123278.98437499994,110984.45579151908,14529.2685546875,320744.101375992,2457420.34375,533260.6425781253
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,128_64,standard_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,26805.79299193143,30762.69615728895,109241.02941139293,61991.807470717366,60570.77908172864,321822.8947369114,21,,,,,,,,,,,,,,,,26805.79299193143,4278.886889457703,61991.807470717366,1187300.03125,153978.1162109375,30762.69615728895,8669.958984375,60570.77908172864,654180.78125,124708.62812499957,109241.02941139293,11946.23828125,321822.8947369114,2465516.640625,528487.0824218751
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,128_64,standard_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,26802.513338113826,30966.999375647138,108951.57362364823,61866.648444990125,60657.04469190096,321322.69736127957,22,,,,,,,,,,,,,,,,26802.513338113826,4292.1349239349365,61866.648444990125,1187088.34375,154439.3935546875,30966.999375647138,9041.3515625,60657.04469190096,653120.09765625,125819.65625,108951.57362364823,12076.763671875,321322.69736127957,2462168.5625,527772.3632812501
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,128_64,standard_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,29223.672882746057,31234.831133550695,112794.66388365303,64675.75693282126,61515.29956905293,326629.196277534,18,,,,,,,,,,,,,,,,29223.672882746057,4930.495819091797,64675.75693282126,1195237.55078125,161718.53515625,31234.831133550695,9864.1640625,61515.29956905293,664963.8359375,129525.37425231926,112794.66388365303,12861.0791015625,326629.196277534,2491914.4375,541572.2113281256
ga,memory,raw,record,ga_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_128_64_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,128_64,standard_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,27735.094277206834,32506.40969365797,109603.61791358798,61273.75465331018,60559.47365818463,318193.3831051634,19,,,,,,,,,,,,,,,,27735.094277206834,6286.635009765625,61273.75465331018,1184837.8203125,154134.0458984375,32506.40969365797,11948.7958984375,60559.47365818463,649614.3515625,124952.21796874996,109603.61791358798,14837.7255859375,318193.3831051634,2446454.9375,524823.9101562508
ga,memory,raw,record,ga_arch_64_32_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_64_32_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,64_32,minmax_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,28706.011986329308,35466.667007370386,109628.65406949753,53067.764452349766,52106.18724828487,323376.98001316056,69,,,,,,,,,,,,,,,,28706.011986329308,11401.88818359375,53067.764452349766,1145618.234375,115092.76953125,35466.667007370386,18442.728515625,52106.18724828487,581554.078125,109722.128125,109628.65406949753,16573.8544921875,323376.98001316056,2512577.34375,464748.99570312566
ga,memory,raw,record,ga_arch_64_32_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_64_32_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,64_32,minmax_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,28401.59234284419,33746.015770415135,110900.25042133316,54047.38265603667,52143.30916175337,327137.7534877125,63,,,,,,,,,,,,,,,,28401.59234284419,11365.45458984375,54047.38265603667,1145381.9765625,113363.830078125,33746.015770415135,18126.98046875,52143.30916175337,594431.7109375,98675.19374999998,110900.25042133316,15962.787109375,327137.7534877125,2531842.859375,475238.8273437508
ga,memory,raw,record,ga_arch_64_32_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_64_32_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,64_32,minmax_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,27464.57621075887,36708.3405856066,105361.34858396178,50329.842532001734,52113.774334812355,310699.597133826,100,,,,,,,,,,,,,,,,27464.57621075887,6587.767578125,50329.842532001734,1148188.0234375,118227.345703125,36708.3405856066,14067.2373046875,52113.774334812355,543884.328125,120912.91562499998,105361.34858396178,13294.0595703125,310699.597133826,2425158.4375,436708.15546875
ga,memory,raw,record,ga_arch_64_32_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_64_32_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,64_32,minmax_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,26763.359132227757,36013.58129868775,104880.21786957503,50852.65812190766,52539.15788893547,311395.33616234106,100,,,,,,,,,,,,,,,,26763.359132227757,5722.7071533203125,50852.65812190766,1149016.984375,119073.396484375,36013.58129868775,13483.123046875,52539.15788893547,545701.46875,121122.6562499999,104880.21786957503,12597.095703125,311395.33616234106,2428029.625,438434.00703125
ga,memory,raw,record,ga_arch_64_32_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_64_32_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,64_32,minmax_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,28655.30774455719,34087.657484172094,110417.58663535138,53787.88620583284,52149.780441844574,326412.23132429447,41,,,,,,,,,,,,,,,,28655.30774455719,11268.73486328125,53787.88620583284,1143658.328125,112963.04296875,34087.657484172094,17541.45703125,52149.780441844574,590889.4609375,102619.5375,110417.58663535138,15667.3115234375,326412.23132429447,2529374.390625,471260.0625000007
ga,memory,raw,record,ga_arch_64_32_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_64_32_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,64_32,minmax_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,28382.669231796423,32202.56878650357,111615.9459925995,54709.400864154704,52552.22815085796,331038.2035921002,40,,,,,,,,,,,,,,,,28382.669231796423,11235.3046875,54709.400864154704,1141656.3203125,110967.099609375,32202.56878650357,16550.916015625,52552.22815085796,605043.4921875,88227.00312499962,111615.9459925995,14524.81640625,331038.2035921002,2551886.3125,492207.2855468751
ga,memory,raw,record,ga_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,64_32,minmax_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,30034.80619630966,37475.182374287426,113391.04214762092,53298.32041525681,52478.041187734736,320347.57816166413,48,,,,,,,,,,,,,,,,30034.80619630966,15769.416015625,53298.32041525681,1152278.7734375,123169.73046875,37475.182374287426,23116.90625,52478.041187734736,593186.8671875,115626.965625,113391.04214762092,21555.068359375,320347.57816166413,2494308.421875,473567.9042968752
ga,memory,raw,record,ga_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,64_32,minmax_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,28896.045789358443,36875.57774679162,111857.80370229651,53375.029947380586,52582.78766268912,319261.785282414,48,,,,,,,,,,,,,,,,28896.045789358443,14304.81884765625,53375.029947380586,1151482.859375,121729.998046875,36875.57774679162,21913.00390625,52582.78766268912,588256.1484375,118442.39999999997,111857.80370229651,20302.7861328125,319261.785282414,2486724.203125,471173.24296875
ga,memory,raw,record,ga_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,64_32,minmax_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,27457.597878718974,32725.774127233828,109740.6939922558,55100.42024199176,52874.78452296805,328353.2054270553,90,,,,,,,,,,,,,,,,27457.597878718974,9855.3564453125,55100.42024199176,1147224.8515625,116527.216796875,32725.774127233828,15776.880859375,52874.78452296805,599233.9375,99697.80468749996,109740.6939922558,12600.3203125,328353.2054270553,2534413.296875,477129.2921875011
ga,memory,raw,record,ga_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,64_32,minmax_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,28326.439244662975,33407.18339377547,111549.7483503278,55157.94352602494,52746.545763750095,328110.8996157044,76,,,,,,,,,,,,,,,,28326.439244662975,11901.57958984375,55157.94352602494,1151431.4765625,120285.091796875,33407.18339377547,17351.39453125,52746.545763750095,602081.71875,99296.8828125,111549.7483503278,15089.34521484375,328110.8996157044,2534208.5625,481081.39492187614
ga,memory,raw,record,ga_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/ga/memory/raw/record/ga_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,64_32,minmax_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,34146.96750929507,38964.398648766,117946.16851370675,53672.52659462532,52556.72460855074,323906.5949484553,75,,,,,,,,,,,,,,,,34146.96750929507,20271.3447265625,53672.52659462532,1158550.7265625,128077.2265625,38964.398648766,25765.1328125,52556.72460855074,610185.8046875,102496.815625,117946.16851370675,24711.6181640625,323906.5949484553,2515302.28125,487276.5800781252
